"","year","track_popularity","track_name","track_artist","playlist_genre","key","acousticness","duration_ms"
"31503",2014,0,"To The Sun","Deniz Koyu","edm",7,0.000589,383452
"31504",2014,14,"Smile - Years Remix","Galantis","edm",0,8.82e-05,367500
"31505",2014,0,"I Lived - Arty Remix","OneRepublic","edm",2,0.231,267427
"31506",2014,0,"We Are The Ones - Original Mix","twoloud","edm",8,0.00118,312478
"31507",2014,0,"Destination","DubVision","edm",7,0.0411,355276
"31508",2014,2,"Blind Heart - Radio Edit","CAZZETTE","edm",1,0.0844,197954
"31509",2014,19,"Made For This - Original Mix","Sick Individuals","edm",11,0.00337,390029
"31510",2014,0,"Angel - Club Mix","Polyna","edm",1,0.0176,312768
"31511",2012,0,"In Front Of Your Eyes (Radio Edit)","Garmiani","edm",9,0.000629,182461
"31512",2015,32,"The Night - Radio Edit","3LAU","edm",10,0.119,180938
"31513",2015,14,"All Falls Down - Tritonal Edit","Jus Jack","edm",10,0.158,330002
"31514",NA,0,"Shake The Earth (feat. Lyon Hart) (OLWIK Remix)","Elephante","edm",1,0.05,288014
"31515",2014,0,"Show Me Love - Original Mix","Sam Feldt","edm",0,0.445,359950
"31516",2015,17,"Never Let You Go - Reez Remix","Dash Berlin","edm",10,0.0473,303813
"31517",2019,62,"Takeaway - Andrew Rayel Remix","The Chainsmokers","edm",8,0.000187,180000
"31518",2019,75,"Hold On (feat. Michel Zitron)","Martin Garrix","edm",2,0.0176,244453
"31519",2019,71,"Beast (All as One)","Dimitri Vegas & Like Mike","edm",5,0.0326,189826
"31520",2019,48,"Play - B2A, Anklebreaker & Tungevaag Remix","K-391","edm",6,0.00766,162787
"31521",2019,18,"Turn Up","Dimitri Vegas & Like Mike","edm",1,0.00694,253385
"31522",2019,63,"On My Way - Da Tweekaz Remix","Alan Walker","edm",1,0.0934,204199
"31523",2019,64,"The Flight","Dimitri Vegas & Like Mike","edm",9,0.00933,202615
"31524",2019,50,"Selfish - DVLM & Brennan Heart VIP Remix","Dimitri Vegas & Like Mike","edm",7,0.029,173868
"31525",2019,31,"Khaleesi","3 Are Legend","edm",2,0.00555,165000
"31526",2019,37,"Fire In My Soul (feat. Shungudzo) - Tom Staar Remix","Oliver Heldens","edm",6,0.00129,177271
"31527",2019,68,"Mistaken (feat. Alex Aris)","Martin Garrix","edm",6,0.0573,282481
"31528",2018,41,"Ignite (feat. SEUNGRI) - Ahrix Remix","K-391","edm",8,0.197,217200
"31529",2018,52,"Dreamer - Nicky Romero Remix","Martin Garrix","edm",1,0.128,224762
"31530",2018,77,"High On Life (feat. Bonn)","Martin Garrix","edm",6,0.0129,230762
"31531",2018,66,"Unity","Dimitri Vegas & Like Mike","edm",10,0.0241,234462
"31532",2018,27,"Go to Sleep - John De Sohn Remix","John De Sohn","edm",4,0.0214,261240
"31533",2018,44,"Hoovela","Steve Aoki","edm",4,0.00119,207121
"31534",2018,51,"Infinity 2018 - Klaas Remix Edit","Sean Finn","edm",10,0.00403,195280
"31535",2017,40,"So Far Away - Nicky Romero Remix","Martin Garrix","edm",6,0.0196,342857
"31536",2018,63,"Blah Blah Blah","Armin van Buuren","edm",5,0.00882,183519
"31537",2018,3,"Hoovela","Steve Aoki","edm",4,0.00123,207296
"31538",2018,38,"Dreamers - Uta & Jay Forest Remix","TooManyLeftHands","edm",3,0.105,192870
"31539",2017,56,"Crowd Control - Radio Edit","Dimitri Vegas & Like Mike","edm",11,0.0594,159429
"31540",2017,49,"All Falls Down (feat. Juliander) - Steve Aoki Remix","Alan Walker","edm",1,0.0012,225760
"31541",2018,36,"Take Off","Erlandsson","edm",7,0.0188,183765
"31542",2018,0,"Living Again","Ryos","edm",6,0.0122,199385
"31543",2018,38,"Home","Newclaess","edm",2,0.026,209524
"31544",2017,58,"Ruled the World","Hogland","edm",3,0.0283,183760
"31545",2018,44,"Part Eight","Paul Kalkbrenner","edm",2,0.000949,236280
"31546",2018,50,"Patser Bounce","Dimitri Vegas & Like Mike","edm",9,0.00224,152421
"31547",2018,34,"You Owe Me - Magnace Remix","The Chainsmokers","edm",6,0.107,207320
"31548",2017,62,"Forever","Martin Garrix","edm",8,0.0277,218437
"31549",2018,69,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)","Steve Aoki","edm",8,0.00175,226162
"31550",2017,59,"Pizza","Martin Garrix","edm",5,0.000408,255103
"31551",2017,47,"Savage Mode","KAZZANOVA","edm",2,0.00399,182800
"31552",2018,40,"Part Three","Paul Kalkbrenner","edm",0,0.423,228787
"31553",2016,49,"Astronomia","Vicetone","edm",5,0.00561,198095
"31554",2018,25,"Existence","Deorro","edm",11,0.0302,215551
"31555",2017,50,"Something Just Like This - Dimitri Vegas & Like Mike Remix","The Chainsmokers","edm",11,0.142,230573
"31556",2017,58,"Silence - Tiësto's Big Room Remix","Marshmello","edm",1,0.00621,202154
"31557",2017,46,"Complicated (feat. Kiiara) - Brennan Heart Remix","Dimitri Vegas & Like Mike","edm",0,0.0632,205751
"31558",2018,38,"Out of the Darkness - Radio Edit","Pete Kingsman","edm",4,0.000498,219375
"31559",2017,47,"There For You - Madison Mars Remix","Martin Garrix","edm",6,0.0395,175000
"31560",2016,0,"Don't Let Me Down - W&W Remix","The Chainsmokers","edm",8,0.041,195453
"31561",2017,60,"Byte","Martin Garrix","edm",7,0.000636,285089
"31562",2017,51,"Scared To Be Lonely - Brooks Remix","Martin Garrix","edm",1,0.0126,200625
"31563",2017,37,"Let You Know - Club Mix Edit","Bodybangers","edm",11,0.0497,158520
"31564",2017,32,"Tired - Steerner & Tobu Remix","Alan Walker","edm",2,0.0608,202533
"31565",2016,41,"Setting Fires - Blasterjaxx Remix","The Chainsmokers","edm",7,0.00926,212347
"31566",2016,44,"This Is What You Came For - R3hab vs Henry Fong Remix","Calvin Harris","edm",9,0.00216,258747
"31567",2016,59,"In the Name of Love - DallasK Remix","Martin Garrix","edm",4,0.0126,200597
"31568",2017,42,"Alone - Blazars Remix","Alan Walker","edm",7,0.00221,310413
"31569",2016,50,"Blue (Da Ba Dee) - Sound of Legend Version Edit","Sound Of Legend","edm",7,0.125,179893
"31570",2017,24,"Tired - Kovan & Alex Skrindo Remix","Alan Walker","edm",2,0.158,200013
"31571",2016,49,"Together","Martin Garrix","edm",1,0.0732,221274
"31572",2015,45,"How Deep Is Your Love - Calvin Harris & R3hab Remix","Calvin Harris","edm",11,0.00426,256560
"31573",2015,47,"United We Dance - Vicetone Edit","Vicetone","edm",10,0.014,255484
"31574",NA,0,"Magic City","Wahlstedt","edm",0,0.0841,175238
"31575",2017,35,"Put EM Up","W&W","edm",5,0.0609,182842
"31576",2017,12,"I Need You (feat. Olaf Blackwood) - DubVision Remix","Armin van Buuren","edm",11,0.0116,194624
"31577",2017,33,"On Our Own","Showtek","edm",9,0.0771,224212
"31578",2017,37,"We Light Forever Up (feat. Frederick)","Benny Benassi","edm",2,0.00415,216774
"31579",2017,28,"Whatcha Need","W&W","edm",6,0.0663,147231
"31580",2017,24,"6 Pounds - Radio Edit","Marc Korn","edm",2,0.00163,199702
"31581",2016,67,"Move Your Body - Alan Walker Remix","Sia","edm",10,0.0834,217907
"31582",2017,49,"Rise and Shine - Radio Edit","Deorro","edm",1,0.00238,128906
"31583",2017,24,"What Is Love 2016 - Dimitri Vegas & Like Mike Remix","Lost Frequencies","edm",1,0.112,208500
"31584",2017,20,"Nothing Can Hold Us Down (feat. Haris) - Dr Phunk Extended Remix","Hardwell","edm",5,0.0206,257638
"31585",2016,52,"Sun Is Never Going Down (feat. Dawn Golden)","Martin Garrix","edm",5,0.00308,204418
"31586",2016,2,"Faded - Dash Berlin Remix","Alan Walker","edm",6,0.000752,215307
"31587",2015,45,"Angels - Radio Edit","Vicetone","edm",1,0.0335,214326
"31588",2016,4,"Do You Want","Pitchback","edm",5,0.00137,207865
"31589",2017,12,"Fire Wire - Radio Edit","Ste Ingham","edm",0,0.00584,190072
"31590",2016,17,"Why - Original Edit","Klaas","edm",6,0.0943,162188
"31591",2016,9,"Get Down","Hardwell","edm",1,0.00426,168750
"31592",2016,26,"Can't Go Home (feat. Adam Lambert) - Crystal Lake Radio Edit","Steve Aoki","edm",9,0.0165,228281
"31593",2016,6,"Primer","DubVision","edm",4,0.026,186516
"31594",2016,8,"Haartz","KAAZE","edm",2,0.0159,213066
"31595",2016,6,"All To Myself","Nolan van Lith","edm",2,0.00504,220000
"31596",2017,24,"Tonight - Club Mix Edit","Newclaess","edm",6,0.0286,186253
"31597",2016,9,"Alarm","Olly James","edm",0,0.0015,226902
"31598",2016,53,"Spotless","Martin Garrix","edm",8,9.69e-05,195005
"31599",2016,34,"Gangsta - Radio Edit","Moguai","edm",5,0.000672,200876
"31600",2016,5,"Higher","Joey Dale","edm",1,0.000237,187466
"31601",2016,25,"Into The Sunset - Dannic Remix","Mako","edm",7,0.0127,301875
"31602",2016,1,"You & Me","Wahlstedt","edm",0,0.00566,176250
"31603",2016,35,"Inside Out - DubVision Remix","The Chainsmokers","edm",10,0.0186,299547
"31604",2016,24,"Can't Get Enough - Radio Edit","Tommie Sunshine","edm",6,0.118,222348
"31605",2016,14,"Beautiful Life (feat. Sandro Cavazza) - Gareth Emery Remix","Lost Frequencies","edm",2,0.0789,220380
"31606",2016,8,"Powertrip","DallasK","edm",7,0.00194,195000
"31607",2016,0,"Hold on","Henrik B","edm",3,0.0611,237984
"31608",2016,9,"Armageddon","Joey Dale","edm",5,0.0242,210000
"31609",2016,6,"Porcelain - Sick Individuals Remix [Edit]","Moby","edm",0,0.00117,222363
"31610",2016,6,"Lovers Friends - John Dahlbäck Remix","Möwe","edm",10,0.0446,220904
"31611",2016,22,"Cosmic Dark","Pitchback","edm",11,0.00153,195692
"31612",2016,16,"8Fifty","Hardwell","edm",5,0.0311,183750
"31613",2016,20,"Blaze - Radio Edit","Dannic","edm",1,0.000969,178125
"31614",2016,17,"Bounce","Kura","edm",1,0.00087,172503
"31615",2016,13,"Totem","Sex Room","edm",5,0.0128,176250
"31616",2016,14,"Rain - Sam World Mix","Mark Stent","edm",8,0.00424,258147
"31617",2019,15,"Just Luv Machine","Mangabey","edm",2,0.0677,313517
"31618",2013,36,"Love's Got Me High - Original Vocal Mix","Terrence Parker","edm",7,0.0114,436496
"31619",NA,49,"Good Intentions - LP Mix","Session Victim","edm",10,0.037,269667
"31620",2013,39,"Instant Funk","Merchant","edm",11,0.646,338000
"31621",2016,55,"Walls to Build - Mall Grab Remix","Kllo","edm",10,0.136,376079
"31622",2013,38,"Enjoy Your Life - Edit","Rayko","edm",1,0.0115,422000
"31623",2012,0,"It's You - Ron Basejam Remix","The White Lamp","edm",0,0.364,478699
"31624",2016,0,"Closer","Project Pablo","edm",5,0.171,417738
"31625",2011,30,"Be Your Own Hero - John Gazoo White Shoe Remix","Robert Owens","edm",8,0.0116,482142
"31626",2018,40,"Fifty Dollar Bills","Sworn Virgins","edm",1,0.104,430441
"31627",2015,53,"Nothing - Original Mix","HNNY","edm",11,0.000885,312000
"31628",2016,41,"If Only I Could (feat. Steve Lucas) - Liem Remix","Fusion Groove Orchestra","edm",9,0.0943,426945
"31629",2014,44,"Epsilon Girls","Andy Hart","edm",0,0.0174,349796
"31630",2016,41,"Gueto de Gent","Phillipi & Rodrigo","edm",1,0.788,306040
"31631",2016,0,"Back In The Days","Coeo","edm",8,0.000788,340758
"31632",2016,0,"La piscine (Voilaaa Remix)","Hypnolove","edm",1,0.0579,299907
"31633",2015,34,"Hotshot","Brame & Hamo","edm",6,0.0256,276571
"31634",2014,48,"You Can Win","Bileo","edm",2,0.0723,206208
"31635",2015,46,"Too Much Information - Laolu Remix (Edit)","Dele Sosimi Afrobeat Orchestra","edm",8,0.000481,512100
"31636",2016,61,"Black Fur","Elder Island","edm",6,0.357,291580
"31637",2015,14,"Stole the Night - Ame Remix","Howling","edm",9,0.00711,451180
"31638",2013,49,"Careless","Dusky","edm",7,0.000195,391686
"31639",2016,32,"Snooze 4 Love - Dixon Remix","Todd Terje","edm",10,0.00011,448230
"31640",2012,0,"Big Love - Eat Me Edit","Pete Heller","edm",9,0.000726,241053
"31641",2011,42,"Love Recycled 1","Solomun","edm",0,0.0195,449039
"31642",2003,0,"Madan - Exotic Disco Mix","Salif Keita","edm",7,0.0141,371920
"31643",2012,42,"Ordinary - Lake People's Circle Motive Remix","Kollektiv Turmstrasse","edm",11,0.19,499282
"31644",2012,32,"Point In Time","Lake People","edm",11,0.0131,489291
"31645",2011,22,"Different Morals - Clockwork Remix","Luca C","edm",11,8e-04,401493
"31646",2012,47,"Wine & Chocolates - andhim Remix Radio Version","Theophilus London","edm",0,0.0251,226750
"31647",2012,53,"Disco Dancer","Kiki Gyan","edm",9,0.0317,416800
"31648",2016,53,"Final Credits","Midland","edm",6,0.0146,439994
"31649",2013,46,"Can't You See","Rick Wade","edm",11,0.00295,305307
"31650",2015,41,"Heavy on the Bacon","Fouk","edm",4,0.091,476595
"31651",NA,56,"Keep the Fire Burning - Remastered Version","Gwen McCrae","edm",0,0.0277,344547
"31652",2017,24,"M'ongeule M'am","EKO","edm",5,0.00406,243082
"31653",2017,43,"Turn Me On","Demuja","edm",7,0.000883,306026
"31654",2016,23,"Khan's bargain - Original Mix","Nebraska","edm",9,0.0156,329111
"31655",2017,46,"Dopamine","Franc Moody","edm",10,0.0987,243946
"31656",NA,0,"Stay","The Black Madonna","edm",1,0.0805,504300
"31657",2014,36,"Let's Go","Bileo","edm",9,0.0286,264758
"31658",NA,50,"Dancer","Gino Soccio","edm",11,0.0183,508120
"31659",NA,0,"Over And Over","Sylvester","edm",11,0.0108,422133
"31660",2009,32,"I Was Born To Love You","Timeless Legend","edm",2,0.0158,223187
"31661",2009,0,"Summer Groove","The Joneses","edm",5,0.125,515680
"31662",2015,8,"Reach 4 Freedom - DF's Vocal Mix","Dennis Ferrer","edm",1,0.0853,507323
"31663",2016,9,"Let's Love Dance Tonight (Danny Krivit Edit)","Gary's Gang","edm",4,0.0119,345780
"31664",2012,51,"She Can't Love You","Chemise","edm",4,0.036,217667
"31665",NA,31,"Changes","Imagination","edm",2,0.474,349067
"31666",2014,0,"Cerrone's Paradise","Cerrone","edm",10,0.148,234500
"31667",NA,2,"Get It Right","Aretha Franklin","edm",1,0.0486,377093
"31668",2011,9,"Fung Shway - Original Mix","Daniel Leseman","edm",2,0.0876,384525
"31669",2015,31,"Hands off Instrumental","Casual T","edm",1,0.0897,264318
"31670",2013,23,"Feel Like Makin'Love - Original Mix","Borrowed Identity","edm",0,0.00134,333635
"31671",2016,24,"Gruv Select - Original Mix","Demarkus Lewis","edm",2,4.3e-05,399360
"31672",2016,0,"Orchard - Original Mix","Fouk","edm",5,0.000162,373846
"31673",2016,22,"Ponzu Beach - Original Mix","Ponzu Island","edm",0,0.335,135116
"31674",2015,39,"Just Another Piano Solo - Original Mix","L'Atelier","edm",0,0.000908,308852
"31675",2015,8,"Autosave My Love","Pezzner","edm",10,0.196,327985
"31676",NA,41,"It Looks Like Love","Goody Goody","edm",5,0.00799,382015
"31677",2014,52,"Lyk U Use 2 (feat. Andres)","Moodymann","edm",11,0.108,343000
"31678",2014,3,"Hooked on You - The Reflex Revision","Cerrone","edm",5,0.0284,461000
"31679",1981,69,"Never Too Much","Luther Vandross","edm",2,0.125,230467
"31680",2017,0,"Way Back Home - Fouk Remix","Kraak & Smaak","edm",0,0.0521,385052
"31681",NA,52,"Can't Get Enough! - Vocal Club Mix","Soulsearcher","edm",4,0.000362,412973
"31682",2014,27,"No 5","Max Graef","edm",4,0.00697,341719
"31683",2018,0,"Easy Does It","Harrison BDP","edm",8,0.0136,386781
"31684",2019,19,"Bring Together","Mo'funk","edm",7,0.000215,337500
"31685",2013,21,"Music Is The Only Way I Can Cominicate (edit)","Shake","edm",4,0.0386,246081
"31686",2017,37,"Senhor Doutor - Adam Port Edit","Quim Manuel O Espirito Santo","edm",2,0.0172,453001
"31687",2015,37,"Ghetto for You","Brame & Hamo","edm",7,0.00337,382423
"31688",1990,35,"I'm Only Shooting Love","Time Bandits","edm",2,0.0162,293107
"31689",2015,32,"Dancing (Roger Thornhill Edit)","Roger Thornhill","edm",6,0.184,375912
"31690",2017,38,"Takes A Little Time","Zac Samuel","edm",7,0.132,203539
"31691",NA,5,"I Feel Love - 12"" Version","Donna Summer","edm",5,0.074,495187
"31692",2018,36,"W18","Cassius","edm",1,0.00164,238080
"31693",2000,48,"Don’t You Want My Love","Moodymann","edm",6,0.00135,264360
"31694",2017,29,"Time for a Change","Benita","edm",0,0.00209,205664
"31695",1980,29,"Dance Freak","Chain Reaction","edm",11,0.00538,407907
"31696",2018,48,"Neutron Dance - Edit","Krystal Klear","edm",7,0.0123,171614
"31697",2015,48,"Coconuts","Fouk","edm",9,0.0667,387227
"31698",2018,52,"Yes, No, Maybe feat. Tom Misch","Detroit Swindle","edm",5,0.0286,332425
"31699",2013,48,"The Break Up - Original Mix","Detroit Swindle","edm",8,0.0355,476050
"31700",2019,10,"This Is the Place - Hugo Mari Remix","Alma Negra","edm",1,0.0539,325092
"31701",2018,18,"Untitled 1 - Version","Unknown Artist","edm",5,0.014,473856
"31702",2017,24,"I Wait - Mall Grab Remix","Ron Blanco","edm",11,0.138,244240
"31703",2017,0,"I Know You Want To - Baltra Remix","DJ Boring","edm",6,0.044,346793
"31704",NA,33,"Hold Tight","Gino Soccio","edm",3,0.00365,318467
"31705",NA,31,"Janice","Skip Mahoney","edm",10,0.0189,214547
"31706",2014,45,"64 Ways","Detroit Swindle","edm",3,0.0433,284308
"31707",2018,34,"005A1","Apparel Wax","edm",6,0.096,347187
"31708",2015,0,"Glock","Mall Grab","edm",10,0.00672,337920
"31709",NA,15,"Bailar la Soca","Cuba Trinidad","edm",9,0.0852,249893
"31710",2017,37,"There Will Always Be This Love","New Jackson","edm",0,0.00497,373892
"31711",2012,32,"Who - Radio Edit","Tujamo","edm",1,0.00389,190668
"31712",2019,27,"HEY!","Rudeejay","edm",5,0.000265,177000
"31713",2018,13,"Body","Lauren","edm",6,0.147,155625
"31714",2018,79,"Losing It","FISHER","edm",2,0.00182,248036
"31715",2017,53,"Fogo (feat. Julimar Santos)","Garmiani","edm",5,0.0987,148242
"31716",2015,37,"Get Get Down - Radio Edit","Merk & Kremont","edm",11,0.00724,181875
"31717",2019,56,"Getting Money (feat. 808Charmer)","Tujamo","edm",11,0.0108,157118
"31718",2014,35,"On Your Mark","Gregor Salto","edm",0,0.00474,241245
"31719",2013,38,"Wakanda","Dimitri Vegas & Like Mike","edm",5,0.000504,299113
"31720",2014,42,"Tremor - Sensation 2014 Anthem; Radio Edit","Dimitri Vegas & Like Mike","edm",11,0.00201,193140
"31721",2014,37,"SMASH! - Edit","Ummet Ozcan","edm",1,0.0216,214000
"31722",2014,16,"Smash - Mix Version","Jeffy D","edm",5,0.00193,172796
"31723",2019,22,"Feel It - Steve Aoki Remix","Max Styler","edm",9,0.00165,236250
"31724",2019,79,"Kill This Love","BLACKPINK","edm",2,0.32,189052
"31725",2019,57,"Ring The Alarm","Nicky Romero","edm",7,4e-04,170495
"31726",2018,57,"Booyah 2018 Remixes (feat. We Are Loud & Sonny Wilson) - Breathe Carolina Remix","Showtek","edm",3,0.00925,229219
"31727",2015,59,"Booty Bounce - Radio Edit","Tujamo","edm",0,0.0295,200760
"31728",2019,62,"Candy On The Dancefloor","Tujamo","edm",8,0.106,186667
"31729",2015,46,"Cream - Radio Edit","Tujamo","edm",5,0.014,153880
"31730",2015,44,"S.A.X. - Original Mix","Laidback Luke","edm",8,0.0043,257987
"31731",2017,39,"Keep Pushin' (feat. Inaya Day)","Tujamo","edm",9,0.0268,180107
"31732",2014,23,"Hey Mister","Tujamo","edm",0,0.00115,281374
"31733",2015,40,"All Night","Tujamo","edm",1,0.00291,258750
"31734",2015,29,"The Hum - Short Edit","Dimitri Vegas & Like Mike","edm",11,0.211,211000
"31735",2014,25,"Stampede - Major Lazer x P.A.F.F. Remix","Dimitri Vegas & Like Mike","edm",2,0.00231,271383
"31736",2014,65,"Bad (feat. Vassy) - Radio Edit","David Guetta","edm",5,0.00125,170625
"31737",2014,53,"Helicopter - Video Edit","Martin Garrix","edm",7,0.0104,206450
"31738",2014,41,"Animals - Victor Niglio & Martin Garrix Festival Trap Remix","Martin Garrix","edm",1,0.00445,198466
"31739",2014,50,"Flashlight","R3HAB","edm",10,0.0128,232500
"31740",2015,56,"Derp - Original Mix","Bassjackers","edm",6,0.000639,279375
"31741",2014,46,"Raise Your Hands","Ummet Ozcan","edm",4,0.00168,269067
"31742",2014,49,"Savior - Radio Edit","Bassjackers","edm",5,0.000322,170171
"31743",2016,52,"Bomb A Drop","Garmiani","edm",7,0.0022,158555
"31744",2016,47,"El Mariachi","Bassjackers","edm",7,0.00952,157510
"31745",2015,60,"Deep Down Low","Valentino Khan","edm",5,0.00371,190476
"31746",2019,49,"WITH U (feat. Karen Harding) - David Puentez Remix","Tujamo","edm",5,0.169,189556
"31747",2018,59,"EDM Bubble","Jay Hardway","edm",6,0.0313,142503
"31748",2019,21,"Keep It Goin'","Deorro","edm",0,0.137,175000
"31749",2012,49,"Toulouse - Bobby Anthony Vocal Mix","Nicky Romero","edm",5,0.328,178125
"31750",2014,0,"Gold Skies - Tiësto Remix","Sander van Doorn","edm",2,0.000197,306103
"31751",2013,0,"Love Comes Again (Exodus & Hugo Rizzo Remix)","Tiësto","edm",0,0.00103,390000
"31752",2018,41,"Bum Bum Tam Tam - David Guetta Remix","MC Fioti","edm",10,0.00247,249375
"31753",2019,42,"Get Up","Tujamo","edm",1,0.0132,133333
"31754",2016,44,"Supernova (Interstellar) - Radio Edit","Steve Aoki","edm",1,0.000969,188308
"31755",2015,48,"Perfection","twoloud","edm",4,0.00107,194226
"31756",2016,34,"Melody - Radio Mix","Dimitri Vegas & Like Mike","edm",3,0.0375,223385
"31757",2019,37,"Hell Yeah","Tujamo","edm",0,0.0132,217857
"31758",2016,42,"Fcukin Beats","Laidback Luke","edm",11,0.00129,171253
"31759",2015,17,"Supermash - Radio Edit","Rudeejay","edm",7,0.143,186712
"31760",2018,62,"With U (feat. Karen Harding)","Tujamo","edm",8,0.0793,184555
"31761",2015,49,"California - Chris Lake & Matroda Remix","SNBRN","edm",10,0.0226,305817
"31762",2018,68,"WOW","Tiësto","edm",6,0.00116,148125
"31763",2019,69,"Drop It","Tujamo","edm",5,0.0104,175714
"31764",2018,59,"Epic - Garmiani Remix","Sandro Silva","edm",4,0.00283,155864
"31765",2016,60,"Wildcard (feat. Sidnie Tipton)","KSHMR","edm",4,0.0998,189375
"31766",2014,52,"Burn (Let Your Mind Go) (feat. Luciana) - Radio Edit","KSHMR","edm",7,0.000797,174261
"31767",2016,49,"Collab Bro","Timmy Trumpet","edm",2,0.0121,181420
"31768",2018,46,"Funk You","Tujamo","edm",0,0.214,168197
"31769",2014,31,"Delirious (Boneless) (feat. Kid Ink) - Chris Lorenzo Remix","Steve Aoki","edm",8,0.0128,258292
"31770",2019,49,"Ring The Alarm - Stadiumx Remix","Nicky Romero","edm",1,0.00032,173333
"31771",2019,52,"Monster","LUM!X","edm",8,0.0253,154226
"31772",2012,58,"Call Me A Spaceman - Radio Edit","Hardwell","edm",3,0.0172,189375
"31773",2012,41,"Rock The House","Afrojack","edm",4,0.0178,230792
"31774",2015,0,"Superlove (Avicii vs. Lenny Kravitz) - Radio Edit","Avicii","edm",9,0.271,179531
"31775",2013,30,"Symphonica - Radio Edit","Nicky Romero","edm",0,0.0167,180000
"31776",2013,13,"Down To This","Chuckie","edm",7,0.00145,333880
"31777",2013,29,"Live for the Night - W & W Remix","Krewella","edm",3,0.00261,308893
"31778",2013,17,"Watch Out for This (Bumaye) - Dimitri Vegas & Like Mike Tomorrowland Remix; feat. Busy Signal, the Flexican & FS Green","Major Lazer","edm",1,0.00292,301231
"31779",2014,0,"Vicious - Original Mix Edit","Ibranovski","edm",4,0.00521,178594
"31780",2014,14,"Fifteen [Mix Cut] - Hardwell Edit","Blasterjaxx","edm",9,0.00107,185680
"31781",2013,0,"We Like To Party - Radio Edit","Showtek","edm",1,0.000379,208771
"31782",2014,28,"Arcadia","Hardwell","edm",6,0.0028,193594
"31783",2013,0,"Mammoth - Radio Edit","Dimitri Vegas & Like Mike","edm",11,0.00564,160258
"31784",2014,0,"Guitar Track","Sander Van Doorn & Firebeatz","edm",7,0.00128,269978
"31785",2012,43,"Language - Extended Mix","Porter Robinson","edm",6,0.0168,368480
"31786",2013,64,"Reload - Radio Edit","Sebastian Ingrosso","edm",9,0.0736,221273
"31787",2012,56,"Calling (Lose My Mind) - Radio Edit","Sebastian Ingrosso","edm",1,0.00864,205440
"31788",2012,77,"Don't You Worry Child - Radio Edit","Swedish House Mafia","edm",11,0.112,212862
"31789",2014,0,"Virus (How About Now) - Original Mix","Martin Garrix","edm",5,0.000762,273765
"31790",2012,61,"In My Mind (feat. Georgi Kay) - Axwell Radio Edit","Ivan Gough","edm",7,0.0435,185625
"31791",2014,69,"Red Lights","Tiësto","edm",10,0.000629,262200
"31792",2014,44,"Footprints","Tiësto","edm",1,0.0702,257054
"31793",2014,40,"Last Train","Tiësto","edm",10,0.0206,288574
"31794",2014,41,"Set Yourself Free","Tiësto","edm",8,0.000701,279160
"31795",2014,49,"Take Me - Radio Edit","Tiësto","edm",0,0.00859,212284
"31796",2012,26,"Kontiki - Original Mix","Hardwell","edm",8,0.000333,419646
"31797",2013,27,"Dare You (feat. Matthew Koma) - Radio Edit","Hardwell","edm",9,0.0169,218440
"31798",2014,34,"Arcadia - Radio Edit","Hardwell","edm",6,0.0028,193594
"31799",2013,50,"Apollo - Radio Edit","Hardwell","edm",9,0.015,209766
"31800",NA,38,"Safe And Sound - Dzeko And Torres’ Digital Dreamin Remix","Capital Cities","edm",1,0.000337,343033
"31801",2014,55,"Best Day Of My Life - Gazzo Remix","American Authors","edm",11,0.0117,197760
"31802",2011,58,"Levels","Avicii","edm",1,0.0295,338867
"31803",2012,66,"I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit","Avicii","edm",6,0.332,208316
"31804",2014,58,"The Spark","Afrojack","edm",11,0.152,240893
"31805",2014,37,"As Your Friend","Afrojack","edm",8,0.0341,292477
"31806",2014,55,"Do Or Die - Afrojack vs. THIRTY SECONDS TO MARS Remix","Afrojack","edm",2,0.034,278174
"31807",NA,4,"Pursuit of Happiness - Steve Aoki Remix","Kid Cudi","edm",0,0.0163,373055
"31808",NA,39,"No Beef","Afrojack","edm",4,0.0194,362000
"31809",2013,42,"All Night - Cash Cash Radio Edit","Icona Pop","edm",4,0.0386,206250
"31810",2013,1,"Take Me Home (feat. Bebe Rexha)","Cash Cash","edm",7,0.0615,206320
"31811",2014,50,"Surrender","Cash Cash","edm",1,0.0236,208133
"31812",2014,18,"Ten Feet Tall - Borgeous Remix","Afrojack","edm",0,0.00153,290110
"31813",2013,48,"Years","Alesso","edm",2,0.00234,195467
"31814",2015,60,"Cool","Alesso","edm",6,0.0365,221400
"31815",2014,0,"Breathe - Original Mix","Borgeous","edm",0,0.00171,314924
"31816",2014,0,"Invincible - Original Mix","Borgeous","edm",6,0.00568,282041
"31817",2014,41,"Break the Rules - Tiësto Remix","Charli XCX","edm",8,0.00032,265050
"31818",2014,51,"A Sky Full of Stars - Hardwell Remix","Coldplay","edm",3,0.00209,313125
"31819",2014,32,"Lovers on the Sun (feat. Sam Martin)","David Guetta","edm",6,0.0932,203520
"31820",2015,33,"When We Were Young (feat. The Chain Gang of 1974)","Dillon Francis","edm",1,0.000948,199640
"31821",2015,0,"Ocarina","Dimitri Vegas & Like Mike","edm",0,0.00435,294880
